Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XLC,XLRE
09/26/2019,55.10054398,50.88106155,26.54070282,74.65333557,78.76081848,57.31948853,59.92339706,85.7302475,117.4727707,48.81502533,36.47129059
09/27/2019,54.94819641,50.87252808,26.64512253,74.35598755,77.70768738,57.25391388,59.71112442,85.3480835,117.0619202,48.26642227,36.23152542
09/30/2019,55.41475296,50.50567627,26.57867813,74.46150208,78.52680206,57.53494644,59.74804306,86.11240387,118.0694809,48.51132584,36.2776413
10/01/2019,54.11031342,49.33688354,26.01862335,72.67740631,77.7954483,57.38506699,59.6096077,85.27162933,117.0814972,48.02151871,35.9641037
10/02/2019,53.13913345,48.12543106,25.48705292,71.30578613,76.33276367,56.23287201,58.81592941,84.02957916,114.9783249,47.29658508,35.74279022
10/03/2019,53.3295517,48.64583969,25.591465,71.77577972,77.26889038,56.62630081,58.95436859,84.78437042,115.5359192,47.75701141,36.16698837
10/04/2019,53.61520386,48.95297241,26.066082,72.52394867,78.5463028,57.51621246,59.77573013,86.11240387,116.6217194,48.4035759,36.33296967
10/07/2019,53.42477036,48.51786804,25.93319321,72.15946198,78.2147522,57.0478363,59.54501343,85.82577515,116.11306,48.4035759,36.26842117
10/08/2019,52.4916687,47.69033051,25.4206028,71.04680634,76.78131104,56.50452423,58.99127197,84.19200897,114.8903046,47.61986923,36.0932045
10/09/2019,53.08199692,48.12543106,25.65791512,71.6510849,77.92221069,56.9354248,59.2773819,84.80347443,115.8685074,47.90396118,36.20386505
10/10/2019,53.56759262,48.73115921,25.92369843,72.30332184,78.45852661,57.0478363,59.21277237,85.22386169,116.6412964,48.1782608,36.29608154
10/11/2019,54.6054306,49.38807297,26.24643898,73.66537476,79.54091644,56.99163055,58.99127197,85.93089294,117.9618607,48.74644089,36.17620468
10/14/2019,54.21504974,49.36247635,26.28441238,73.52149963,79.49214935,56.71060944,58.61289597,85.89267731,117.903183,48.63868332,36.23152542
10/15/2019,54.59590912,49.56723404,26.66410828,74.11618805,80.36978912,56.46704865,58.42831421,87.45955658,118.9400864,49.4713707,36.25920105
10/16/2019,54.71016312,48.87618637,26.59765816,74.07781982,79.81394958,56.52325058,58.55751801,87.34490967,119.4291763,49.55953979,36.21308899
10/17/2019,54.85298538,48.91031647,26.61664581,74.44231415,79.65795135,56.78554916,58.70518112,87.99458313,119.7422028,49.85342407,36.45284653
10/18/2019,54.75775909,48.65437317,26.68309212,73.79965973,78.89733887,56.89795685,58.89898682,87.66975403,119.5074387,49.27544022,36.80326462
10/21/2019,54.58638763,49.52457047,27.05329514,74.24090576,79.74568939,57.08530045,59.12971115,87.57422638,119.9280548,49.56932831,37.05224991
10/22/2019,54.35786819,50.1644249,26.97735214,74.82598877,78.67306519,57.10403824,59.37888336,87.76530457,119.1650696,49.08931732,36.94159317
10/23/2019,54.70063782,50.58246994,27.09126663,74.81640625,78.74132538,57.36633301,59.61883926,88.30988312,118.6172638,49.4713707,37.00614548
10/24/2019,54.87202835,50.36917877,27.05329514,74.92190552,79.89196777,57.56304932,59.82188416,87.86084747,118.5585632,48.91297913,36.86781311
10/25/2019,55.47187424,50.77868652,27.18618774,75.39191437,80.85733032,57.22581482,59.21277237,87.95638275,118.4216156,49.29503632,36.41596222
10/28/2019,55.64326096,50.48861694,27.32857323,75.60292816,81.88122559,57.11340714,58.40062714,88.86403656,118.7933426,49.75546646,36.02865219
10/29/2019,55.98603058,50.69337082,27.39501953,75.85232544,81.14012146,57.11340714,58.45599365,90.12519073,118.1183777,49.30483246,36.12086487
10/30/2019,56.03364563,49.66107559,27.37603569,76.12089539,81.63744354,57.37569427,58.97282028,90.63156891,118.8520355,49.44198227,36.38830185
10/31/2019,55.40523148,49.44779205,27.24314117,75.30558777,81.58867645,57.29138947,59.29583359,90.526474,118.2162018,49.58892441,36.26842117
11/01/2019,56.18598938,50.57392883,27.64182091,76.94579315,82.56380463,57.28202438,59.14817047,90.64113617,118.9987717,49.91220093,36.17620468
11/04/2019,56.62397766,52.22048569,27.87913513,77.83782959,82.99285889,56.72934723,58.39139175,90.36405182,119.0574722,50.18650055,35.77045822
11/05/2019,56.71918869,52.28873444,27.98354912,78.00089264,82.89535522,56.91669083,57.79151154,89.7239151,119.2335281,50.20609283,35.15260315
11/06/2019,56.68109894,51.22231674,28.12593269,78.04886627,82.85635376,57.15087128,58.01301575,90.02965546,119.3606949,50.02975845,35.28170776
11/07/2019,57.06195831,51.99013519,28.33476448,78.31742859,83.50967407,56.95415878,57.22854996,90.2303009,118.6466064,50.34324265,34.90361786
11/08/2019,57.29046631,51.77684784,28.32527351,78.42293549,83.97774506,56.91669083,56.98859787,90.88952637,118.6955185,50.48039627,34.83907318
11/11/2019,57.20477676,51.48678207,28.24933434,78.46130371,84.01676178,56.8323822,56.63790894,90.51691437,118.4509583,50.24528122,34.90361786
11/12/2019,57.49994278,51.22231674,28.2872982,78.45170593,84.2995224,57.01973343,56.77633667,91.06151581,118.3727188,50.30405807,34.67308807
11/13/2019,57.16669083,51.00049591,28.10695076,78.12557983,84.48480988,57.45063782,57.61616516,91.16661072,118.0009842,50.28446579,35.02350616
11/14/2019,57.51898575,50.8639946,28.16390228,78.37497711,84.38730621,57.43190384,57.81921005,91.17615509,118.5096588,50.50978088,35.37392807
11/15/2019,57.47138214,51.25643921,28.23984146,78.95048523,85.06988525,57.45063782,58.00378036,93.11566925,118.724884,50.93102264,35.54913712
11/18/2019,57.32855988,50.6336441,28.2967968,78.65313721,85.32341003,57.75039291,58.12376022,92.80038452,119.1357193,51.1073494,35.74279022
11/19/2019,57.20477676,49.88289261,28.35375404,78.58599091,85.48918915,57.675457,57.97608948,93.43097687,117.8249207,51.13674164,35.81655884
11/20/2019,56.49067307,50.38624191,28.22085762,77.96250916,84.97237396,57.80659485,58.32679367,93.30675507,117.551033,50.82326126,35.83500671
11/21/2019,56.39546204,51.21378708,28.192379,77.93373871,84.54330444,57.51621246,58.12376022,93.54561615,116.8858414,50.96041107,35.35548401
11/22/2019,56.49067307,51.0431633,28.40121078,78.33659363,84.43605804,57.42253113,58.14221954,93.88000488,117.6879578,50.98000336,35.15260315
11/25/2019,56.86201096,51.09434128,28.58156776,78.90252686,85.66470337,57.48809814,57.94841003,94.97875214,118.724884,51.13674164,35.18027496
11/26/2019,57.14764786,50.62511444,28.55308914,79.13273621,85.74272156,57.95647812,58.14221954,94.90232086,119.5367813,51.30328369,35.66901398
11/27/2019,57.37617111,50.75309372,28.66699791,79.05599213,86.22053528,58.09699249,58.24374008,95.3895874,120.5638885,51.66574478,35.77967072
11/29/2019,57.16669083,50.24120712,28.61953926,78.69152069,85.96699524,58.07825851,58.18835831,95.05518341,119.7813263,51.4894104,35.64135361
12/02/2019,56.59540176,50.24120712,28.43917656,77.39660645,84.73832703,58.20939636,57.80997086,94.63479614,118.7933426,50.99959183,34.98661423
12/03/2019,56.2335968,49.49044418,28.04050255,76.55252075,83.98748016,58.11573029,57.96687698,94.42462158,117.5999374,50.9016304,35.27248764
12/04/2019,56.35736847,50.23268127,28.30628777,76.8498764,84.32878113,58.49979782,58.4098587,95.3035965,118.2553177,51.16613388,35.45692062
12/05/2019,56.643013,49.9937973,28.43917656,76.8690567,84.64083099,58.48105621,58.51137543,95.3035965,118.1379395,51.38165665,35.51225281
12/06/2019,57.22381973,50.9493103,28.81887817,77.79945374,85.57694244,58.70587921,58.33602142,95.93417358,119.0868073,51.68533707,35.52146912
12/09/2019,57.10956192,50.88959122,28.75242996,77.50212097,85.12838745,58.75271225,58.13298798,95.26537323,119.2335281,51.4894104,35.56757355
12/10/2019,56.7667923,50.99197388,28.76191902,77.40620422,85.1966629,58.56536102,58.12376022,95.47557068,119.0281219,51.31307983,35.31859207
12/11/2019,57.19525528,50.90665817,28.69547653,77.89538574,85.77197266,58.64966965,58.28065109,95.56155396,119.3313522,51.54819489,35.05116653
12/12/2019,57.99505997,51.8451004,29.2555275,78.58599091,86.688591,58.60283279,58.03146744,96.45009613,120.3780289,51.60696411,34.62697983
12/13/2019,57.5475502,51.45266724,29.1511097,78.37497711,87.26390076,58.80891037,58.48368454,96.38323212,120.4856415,51.4894104,34.66386414
12/16/2019,57.79510498,52.14370346,29.2555275,78.33659363,88.04399872,59.01499939,59.21277237,97.4246521,121.0138779,51.99882126,34.93128967
12/17/2019,57.88080215,52.17782974,29.36943626,78.25987244,87.83924103,58.92132568,59.40658188,97.31954193,121.5518875,51.9498291,34.5532074
12/18/2019,57.80463028,52.37404251,29.24603271,77.93373871,87.82948303,58.82765198,59.64653015,97.45330048,121.6692657,52.30250549,35.04195023
12/19/2019,58.00457764,52.35698318,29.23653984,78.14476776,88.46331024,59.14614105,59.6649971,97.83548737,122.050766,52.78252029,35.37392807
12/20/2019,58.2860527,52.85922241,29.27089119,78.50432587,88.97693634,59.59285736,60.07515717,98.52812958,122.2372513,52.94648361,35.64705658
12/23/2019,58.44881439,53.40193939,29.20410538,79.15016937,89.23129272,59.33786774,59.51710129,98.9214859,121.9526291,52.80903625,35.43265152
12/24/2019,58.51582336,53.37609482,29.27089119,78.83205414,89.26063538,59.41341782,59.60081482,98.79676056,122.2274246,52.79921341,35.47926331
12/26/2019,58.77432251,53.35886383,29.43308449,79.01520538,89.92588043,59.47008514,59.703125,98.72961426,123.7192078,53.20173645,35.69367218
12/27/2019,58.55412674,53.1348877,29.3567543,78.94774628,89.91611481,59.73452377,59.87983704,98.75839233,123.7093964,53.1035614,35.82417297
12/30/2019,58.37221909,52.96719742,29.27089119,78.5814209,89.39759064,59.42286301,59.87054443,98.16549683,122.914444,52.55377197,35.79621506
12/31/2019,58.80304337,53.26885223,29.36629868,78.53323364,89.68130493,59.47953033,60.10307312,98.35861969,123.0910873,52.65195465,36.04790115
01/02/2020,58.11372757,53.74795151,29.65251541,80.01773071,91.36398315,59.00731659,59.34968948,98.61932373,124.5534363,53.27046204,35.62841797
01/03/2020,57.1754837,53.58826065,29.33767319,79.86349487,90.3367691,58.91287613,59.47059631,97.75991821,123.4934769,52.92684555,35.889431
01/06/2020,56.92655945,54.00524902,29.31859398,79.89241028,90.55199432,59.03564835,59.52640152,98.3682785,123.8369827,53.63371658,35.89875412
01/07/2020,56.85954285,53.86329269,29.12777901,79.72854614,90.51285553,58.5823288,59.44269562,98.17513275,123.6407013,53.70243454,35.50722885
01/08/2020,57.06058502,52.97606659,29.31859398,79.9984436,91.48139954,58.79954529,59.41479874,98.81246948,124.0136261,54.08532715,35.68434525
01/09/2020,57.27122116,53.36645126,29.49986839,80.33582306,92.51838684,59.21509552,59.74032974,99.23732758,124.6711884,54.37003708,35.67502594
01/10/2020,57.04144287,53.06479263,29.28043175,79.76709747,92.30315399,59.17731476,59.89844894,99.26630402,123.9939957,54.15405655,36.01993942
01/13/2020,57.7786293,53.08254242,29.48078537,80.42259216,93.45756531,59.5645256,60.26118851,98.91868591,124.3865738,54.66456223,36.45806885
01/14/2020,57.53928757,53.09141159,29.42354393,80.43222809,93.01733398,59.5834198,60.43790436,99.51735687,124.3473129,54.52711487,36.28094482
01/15/2020,57.9318161,52.70103455,29.26134682,80.55753326,93.12494659,60.00840378,61.28429031,100.3767624,124.062706,54.79218674,36.53263855
01/16/2020,58.276474,52.78974915,29.51894569,81.35762024,94.37717438,60.16895676,61.66564178,100.8982239,125.1717224,55.21435547,36.85890579
01/17/2020,58.53497696,52.45261002,29.60481644,81.36727905,95.01306915,60.27283859,62.09348679,100.8982239,125.6133652,55.64633179,36.90552139
01/21/2020,57.90309525,51.51215744,29.3567543,80.47079468,94.97393799,60.48060608,62.66084671,101.0044327,125.2306061,55.59723663,37.27840042
01/22/2020,57.67332077,51.01530457,29.44262314,80.04664612,95.31633759,60.5278244,62.85616302,101.1299744,125.1717224,55.56778336,36.98009109
01/23/2020,57.60630417,50.82012177,29.36629868,80.91419983,95.76635742,60.47117233,63.41421127,100.6181793,125.3582001,55.34197998,37.3343277
01/24/2020,57.19462585,50.23455048,28.99420547,80.53826141,95.31633759,60.05562592,63.58164215,98.93799591,123.6112518,54.67438126,37.27840042
01/27/2020,55.95959091,48.84161758,28.54579353,79.01520538,93.04666901,59.86674118,63.42353058,98.18479156,121.7661514,53.82024765,37.11993027
01/28/2020,56.591465,49.06341553,28.87972069,79.52610779,94.82718658,59.94229507,63.68395996,98.6676178,122.9536819,54.43875504,37.21314621
01/29/2020,56.77337265,48.54882813,28.83201599,79.95024872,95.07176971,59.64007568,63.85137177,98.39723969,122.8849869,54.35039139,37.01738358
01/30/2020,56.41914368,48.93920517,29.194561,80.03699493,95.89353943,60.3483963,64.44663239,97.68269348,122.6788864,53.8006134,37.10128403
01/31/2020,55.17453003,47.41318512,28.58395958,78.18621826,93.26190186,59.66841888,64.15830994,95.73210907,122.9929428,52.92684555,36.56992722
02/03/2020,56.33297348,46.7921257,28.78431511,78.15730286,94.49456787,59.66841888,64.3629303,96.6011734,123.8664169,53.55517578,36.6072197
02/04/2020,57.32865906,46.96070099,29.06099319,79.63214111,96.96968842,60.02728653,63.72114944,98.30068207,126.123703,54.11477661,37.08262634
02/05/2020,58.39136887,48.72627258,29.64297485,80.96240234,97.53710175,60.50894547,63.9815979,100.1933136,126.7616272,54.20313644,37.05466843
02/06/2020,58.36264801,48.22942734,29.60481644,81.22267151,98.42736816,60.6128273,64.00018311,100.28022,126.4770279,54.88055038,37.21314621
02/07/2020,57.52971268,47.89228439,29.49986839,80.63466644,97.52732849,60.68838501,63.79556274,99.4980545,125.9274216,54.84128571,37.23178482
02/10/2020,57.50099564,47.65272903,29.58573151,81.08771515,98.84803009,60.94337082,64.03739166,100.0291443,127.350502,55.16526031,37.66059494
02/11/2020,57.81692886,48.18506622,29.69068146,81.39618683,98.51541901,60.71671677,64.26992035,100.6278381,128.3515472,55.10636139,38.11736679
02/12/2020,58.13287735,48.83274078,29.70976257,82.15770721,99.58176422,60.68838501,64.31642151,100.7533646,129.6666718,55.82304382,38.35974884
02/13/2020,57.92224884,48.68191528,29.70022011,81.69499969,99.31761932,61.0472641,65.03259277,100.28022,129.4409485,55.83286285,38.5927887
02/14/2020,57.9318161,48.42462158,29.73838425,81.58896637,99.74807739,61.1889267,65.46974182,100.35746,129.2446594,55.90158463,39.04023743
02/18/2020,57.78821945,48.02536774,29.48078537,81.12628174,99.37631226,60.97171021,66.01851654,100.0001755,129.2348175,56.2746582,39.00294876
02/19/2020,57.94139099,48.6641655,29.70022011,81.0973587,100.5600815,60.9056015,65.30231476,100.4636765,129.813858,56.52991486,38.45296478
02/20/2020,58.03712845,48.61093521,29.64297485,80.98168182,99.51329041,60.95282364,65.5348587,99.81672668,129.8629456,55.95067978,38.88177109
02/21/2020,57.76906204,48.03423691,29.3567543,80.57682037,97.28274536,61.0567131,65.41394806,99.87464905,127.8804779,55.09653473,39.08684158
02/24/2020,56.14149475,45.816185,28.40268517,78.28260803,93.26190186,59.64952087,64.65124512,96.72670746,123.4836731,53.25082779,38.56482315
02/25/2020,53.71929169,43.7933197,27.43907547,75.09192657,90.27806854,58.57287979,63.29332733,93.79120636,120.186058,51.82727051,37.59534454
02/26/2020,53.53738785,42.47134781,27.23871803,74.52320099,90.68896484,58.24233627,62.65154648,93.78154755,119.2340698,51.72909164,37.26907349
02/27/2020,51.02902222,40.20006943,26.07475281,71.75665283,85.79742432,55.87184906,59.83333588,90.59499359,114.4152451,49.68702316,35.162323
02/28/2020,50.47373199,40.16457367,25.36874199,70.44567108,86.45289612,54.76687622,57.83362579,89.42658234,113.6791687,49.83429337,34.29537201
03/02/2020,52.63743973,41.78818512,26.66627502,72.92302704,91.45204163,57.69457626,61.23778152,93.61739349,117.5852585,51.56219101,36.00129318
03/03/2020,52.17789078,40.51058578,25.6645031,71.13973236,87.97904968,56.91070557,60.48441315,91.29024506,114.7391052,49.86373901,35.97332382
03/04/2020,54.34159851,41.46879196,26.5136261,74.07978058,91.75531769,59.7061882,63.91648483,96.55288696,118.7041016,51.66036987,37.37161255
03/05/2020,52.61828613,39.95163727,25.23517227,70.45530701,88.85952759,58.5823288,62.93057251,94.31265259,114.2778397,49.775383,36.51399994
03/06/2020,51.2492218,37.7069664,24.37650871,69.83838654,86.98118591,58.11956787,62.41901779,93.81051636,112.52108,48.91143417,35.889431
03/09/2020,46.45267868,30.11234093,21.76235199,63.39917755,80.37762451,55.58852386,59.02415466,88.93410492,105.4351425,45.65198135,33.35386658
03/10/2020,48.33874893,31.54076576,23.04080772,66.68626404,85.73873138,57.18458939,59.57291794,91.98549652,111.2648468,47.97875977,34.97587967
03/11/2020,46.04100418,29.87278748,21.79097557,62.77261353,81.68855286,54.37966156,56.57798767,88.47061157,105.1799545,45.91705704,33.10217285
03/12/2020,41.60827637,26.14645386,19.43442154,56.27556992,73.71535492,49.27035522,50.86716843,81.86573792,94.55107117,41.6071167,30.25898361
03/13/2020,44.52832413,28.55970192,21.99132919,60.67119217,82.3635788,53.4635849,53.63887024,87.54360962,100.4004211,45.34763336,32.91573715
03/16/2020,39.62647629,24.67366219,18.97646523,53.7885704,70.98588562,49.83700943,47.54671478,78.91091919,87.68105316,40.23264694,27.64884567
03/17/2020,42.07740021,24.84223938,20.00686264,56.26592636,75.8187027,54.03967285,53.62957001,83.86457825,91.05718231,41.98017883,29.32678986
03/18/2020,39.38712692,21.27560043,18.30861664,52.12092972,72.96205902,52.65137482,51.29502487,81.08358002,85.82614136,40.58608246,27.26664543
03/19/2020,40.39238739,22.72177315,18.70932579,52.15949249,73.22620392,50.8947525,48.30939865,79.42269897,88.81951141,41.31258774,26.83783722
03/20/2020,38.94673157,22.94358253,18.0414772,49.54717636,69.8706131,47.59873581,44.47738647,76.37130737,86.17945099,39.48651505,25.31835938
03/23/2020,36.96131897,21.37978172,16.99175644,47.37698364,69.23238373,46.19014359,42.20776749,72.40470123,86.3214798,39.69620895,23.91147232
03/24/2020,41.30801392,24.8085289,19.09889221,53.37075424,76.32278442,48.54571152,46.74512482,77.98399353,94.41812134,42.13784027,25.99644661
03/25/2020,42.27179718,25.97865677,19.6184597,56.1782074,76.22444153,48.4127388,47.93817902,79.02222443,96.07492828,41.48805618,27.15163422
03/26/2020,44.25720215,27.56603813,20.85002518,59.72395325,80.94483185,51.06275558,52.02462387,84.27159882,100.0492859,43.85092163,29.23661232
03/27/2020,42.65730667,25.69746399,20.21500015,57.20793152,77.28653717,50.82529068,52.30644989,82.46681976,96.69623566,42.09846115,29.31174469
03/30/2020,44.01625443,25.96051216,20.59986305,58.04336166,80.54164886,52.81044006,54.24163437,86.32866669,98.71792603,43.63432693,30.07247925
03/31/2020,43.40906906,26.35962868,20.03218842,57.32449722,79.03701782,51.73713684,52.05279922,85.95024872,96.72582245,43.55557251,29.11451721
04/01/2020,41.45257568,25.05343819,18.8102417,54.74047852,75.27054596,50.86328888,48.92456055,82.68029022,92.40629578,41.82279587,27.3488636
04/02/2020,42.07904053,27.34834099,19.28170395,55.46905518,77.03085327,52.16455078,50.4557991,84.97023773,92.75145721,42.35443878,27.75270844
04/03/2020,41.06706238,27.05807304,18.89683723,54.7307663,75.84091949,52.57297897,48.65213394,84.20368195,91.1341095,41.49790573,27.51791763
04/06/2020,44.12226868,28.49125862,20.25348282,58.51937103,82.31178284,54.52962875,52.40977478,88.61860657,98.71792603,44.23488617,29.50897217
04/07/2020,45.2980957,29.09900093,20.4555378,58.38336563,81.57422638,53.90274429,51.75218964,87.89087677,100.1873474,44.55978775,29.51836586
04/08/2020,47.51480865,31.04013824,21.35034943,60.50110245,83.76725006,54.70059967,54.57042694,91.51012421,103.3431854,45.51477432,31.73482323
04/09/2020,49.55804825,30.75894356,22.49531746,61.41425705,83.78691101,55.21350479,57.14441681,92.01469421,105.2070694,45.84951782,33.36898804
04/13/2020,48.46896744,30.65916824,21.67748642,59.61708832,83.97376251,54.80508041,55.33135223,91.20933533,105.1774902,45.91843414,31.83813286
04/14/2020,49.09542847,30.51403809,21.77369881,60.75367737,87.49437714,57.13216019,56.95653152,94.23670959,109.289917,47.27708817,32.89940643
04/15/2020,46.84016037,29.08085823,20.83078194,59.0730896,85.58654785,56.22982025,55.07771301,93.75156403,106.8934555,46.8340416,31.6315136
04/16/2020,46.57030106,27.83816338,20.46516037,58.54851532,86.62897491,56.60025406,55.0871048,95.79891205,108.1755142,47.02110672,31.42489433
04/17/2020,48.44005203,30.79522896,21.54277992,61.29767227,87.77957153,57.46459198,56.86259079,97.78806305,111.3707733,47.66104889,32.4392128
04/20/2020,47.24494934,29.8337307,21.1675396,59.66566086,86.37328339,56.33429718,54.71133804,97.01180267,109.4279938,47.2278595,31.23705864
04/21/2020,46.07876587,29.30762863,20.48440552,58.25708389,82.75432587,55.13751602,53.80950546,94.0620575,106.5877533,45.74121475,30.7768631
04/22/2020,46.98472977,30.35075569,20.70569992,58.86908722,85.9405899,55.66942978,55.37831879,95.49810791,108.8855743,46.97188187,31.31219673
04/23/2020,47.31241608,31.33040619,20.6191082,59.33538055,85.35054779,55.17551041,54.44829941,96.0220871,108.8559875,47.30662155,30.95530891
04/24/2020,48.0545311,31.40296745,20.91737366,59.81137848,87.16001129,55.76440048,54.78648758,97.31259918,110.7001724,47.9071846,31.06800652
04/27/2020,49.33637238,32.08327866,21.62937164,61.29767227,87.90740967,55.9258728,55.3595314,98.5643158,112.7711716,48.30099869,31.96962166
04/28/2020,50.2519722,32.81800842,21.86029434,62.44397354,86.73714447,56.23931885,55.56620407,96.57515717,113.2149658,47.42476273,31.9977951
04/29/2020,51.53381729,35.24897003,22.49531746,63.63884735,90.29711151,56.0018692,55.05892181,97.21557617,115.7100296,49.71871567,32.08232117
04/30/2020,50.00138474,34.46888733,21.92764473,62.37597275,89.8939209,55.33698654,53.79071045,96.76922607,114.990097,49.50212097,31.85692215
05/01/2020,48.95086288,32.51867676,21.2252655,60.49139023,87.42554474,54.72909546,52.49432755,94.92564392,110.6903076,48.81295395,30.88016891
05/04/2020,49.12434387,33.64344788,21.03283501,59.72395325,88.58597565,54.70059967,52.88888168,94.8771286,111.2918854,49.09846115,30.86139107
05/05/2020,49.24962616,33.67065811,20.96548462,59.95709229,89.80540466,54.74809265,53.32100677,96.93418121,111.6962357,49.35443878,31.05861664
05/06/2020,48.40150452,32.79079819,20.51326942,59.13137817,90.50362396,54.14969254,51.50795364,95.97357941,111.6765137,49.21660995,30.48571777
05/07/2020,49.39420319,33.64344788,20.99434853,59.82109451,91.86074066,53.99772644,51.71461487,95.96385956,113.4319229,50.14206696,30.75807953
05/08/2020,50.57966232,35.17640686,21.44656372,61.30739212,93.20801544,55.2040062,52.75735855,96.45872498,115.6410065,51.05767822,31.32157898
05/11/2020,49.80863571,34.55958557,21.03283501,60.53995895,93.82756042,55.12802124,52.5318985,98.11797333,115.3845901,51.08721161,30.94591331
05/12/2020,49.0472374,33.95185471,20.48440552,58.83993912,91.89024353,54.66260147,52.07159042,96.62368774,112.8599319,50.09283829,29.63106537
05/13/2020,48.01597977,32.40982056,19.8782444,57.36335754,90.3069458,54.16868591,51.63006592,95.575737,110.9171295,49.23629761,29.16147614
05/14/2020,48.60389709,32.77265549,20.38818932,57.96565247,91.45753479,54.0357132,52.18432236,96.62368774,112.5739288,49.76794434,29.19904327
05/15/2020,49.02795792,32.64566803,20.25348282,57.76165009,91.9197464,54.51063156,51.48915482,97.43873596,113.885582,50.45711517,29.09573364
05/18/2020,51.26395416,35.31246567,21.29261398,61.56968307,94.17176819,55.3749733,53.60283279,98.24410248,118.1952438,51.52040482,30.51389503
05/19/2020,50.77241898,34.32375717,20.77305222,60.78281403,93.82756042,54.35865784,52.71978378,97.06031799,117.7711792,51.5105629,29.92221451
05/20/2020,51.58200836,35.69343567,21.23488808,61.91939926,95.88290405,55.00454712,53.0110054,97.17676544,119.309639,52.93812561,30.20396614
05/21/2020,51.09046936,35.12198639,21.1675396,62.06511688,94.54545593,54.39665222,52.47553253,96.45872498,119.7337112,52.56400681,30.05369759
05/22/2020,51.0133667,34.90428162,21.09056473,62.01654434,94.88965607,54.58661652,53.05797958,96.66249084,119.5561905,52.87905121,30.71112251
05/26/2020,52.41086578,35.87485504,22.18742752,64.61998749,94.79130554,54.88106155,53.40555573,96.48783112,121.4496841,53.02672958,31.68787003
05/27/2020,52.94094849,36.33747101,23.14958763,66.77658081,95.33219147,55.70742035,54.04434967,97.48724365,123.5305328,53.40085983,32.36407471
05/28/2020,53.43247223,35.32154083,22.78396988,66.14514923,95.14533997,56.20132828,55.64135742,98.75836182,122.0315247,52.89874268,32.73035431
05/29/2020,53.44211578,35.15826035,22.52418518,65.7371521,96.34511566,56.25831223,56.0734787,99.95185852,122.4753265,53.18426132,32.54252243
06/01/2020,53.80835724,35.77507782,22.78396988,65.88287354,96.31559753,56.64774323,56.74046326,98.96212006,123.6390228,53.79466629,33.19054794
06/02/2020,54.78178406,36.77285385,22.96677971,66.73773193,97.22034454,56.79971313,57.10683823,99.53462219,124.6942444,54.01126862,33.40655899
06/03/2020,56.02507401,37.85228348,23.82309914,69.34117889,97.97757721,56.87570572,57.79260635,99.34054565,127.0512543,54.17863083,34.2048645
06/04/2020,56.22746658,37.86135101,24.34266853,70.07946014,97.17118073,56.60025406,56.75925827,98.55461884,126.4102249,53.77497864,33.56622314
06/05/2020,57.66351318,40.67328262,25.24709892,72.65377808,99.72805786,57.38860321,57.48260117,100.1459122,129.437851,54.65120697,34.79654312
06/08/2020,57.74061966,42.50557709,25.72817802,74.1109314,100.2295914,58.00600433,59.02323532,100.8348389,131.4102325,55.67511749,35.55728149
06/09/2020,57.03705215,40.90912247,25.17974854,72.26521301,100.7016296,57.53108597,57.83958054,99.78688812,130.3845673,55.53728485,35.14403915
06/10/2020,56.39131165,38.89542007,24.23682785,70.53604889,102.3832779,57.36961746,57.50139236,99.63165283,129.1616974,55.36991882,34.48661423
06/11/2020,52.0349884,35.23083496,22.25477791,65.58172607,96.51229858,55.1945076,55.25619888,94.09115601,122.3964157,52.81998825,32.35468674
06/12/2020,53.04696274,36.11976624,22.92829132,66.85430145,97.76123047,55.2040062,55.11528397,94.70246124,123.6094284,53.28271103,33.37838745
06/15/2020,53.60596466,36.22861481,23.24580383,67.51487732,98.70530701,55.84039307,55.49105453,94.91592407,124.7830124,54.13925171,33.80101776
06/16/2020,54.72395706,37.2717514,23.61142349,68.83603668,100.8098068,56.71422958,55.74469376,97.25437927,127.4062729,54.58229446,34.36452103
06/17/2020,54.27098083,36.0018425,23.25542641,68.34059143,100.790123,56.62874603,55.57559967,97.15735626,127.0709763,54.65120697,33.9606781
06/18/2020,54.30952835,36.44631958,23.22656059,68.08802795,101.2424927,56.92319489,55.56620407,96.82745361,126.6074753,54.82842255,33.53804779
06/19/2020,54.14567947,35.89299393,23.07261467,67.25260162,100.5442734,56.62874603,54.00677872,97.75895691,125.6212692,54.68074799,33.19994354
06/22/2020,54.34628296,36.0592804,22.95835686,67.36577606,102.4386368,56.4669838,54.53344727,97.38378143,126.9122467,54.80109787,33.1053009
06/23/2020,54.47225952,36.096035,23.06486893,67.37554169,103.178215,56.38082886,53.98404312,97.80279541,127.910614,55.15624619,32.98226929
06/24/2020,52.88296509,34.09324265,22.25149918,65.03373718,100.850975,55.43317413,53.49147415,95.24980927,125.0934219,53.9132309,32.13996506
06/25/2020,53.5419426,34.74552917,22.84216118,65.75579071,102.1427917,55.825634,52.82839966,96.18525696,125.2614594,54.1499939,32.48067856
06/26/2020,52.80543518,33.54201889,21.86417961,64.53610229,100.1311035,54.68653488,52.26951218,95.01594543,122.3256531,51.76261902,31.92229462
06/29/2020,53.83266449,33.9921875,22.10625076,66.6534729,101.225708,55.72034073,53.25465775,95.87343597,124.6485901,52.71953964,32.47121048
